ID,Vendor,Country,Shipment Mode,Weight (Kilograms),Freight Cost (USD),Line Item Value,Line Item Quantity,Unit Price,Scheduled Delivery Date,Delivered to Client Date,delay_days,is_delayed,delay_probability,risk_category
82688,SCMS from RDC,Zimbabwe,Truck,952.0,1521.08,90850.0,23000,0.07,2014-08-30 00:00:00,2014-09-15 00:00:00,16,1,0.241,LOW
82691,SCMS from RDC,Zambia,Truck,9530.0,16468.54,101186.3,21529,0.16,2014-08-29 00:00:00,2014-09-04 00:00:00,6,1,0.355,MEDIUM
82693,SCMS from RDC,"Congo, DRC",Air,1278.0,12197.44,60662.8,7480,0.14,2014-09-22 00:00:00,2014-09-30 00:00:00,8,1,0.193,LOW
82694,SCMS from RDC,Nigeria,Air Charter,51698.0,28812.57,1622000.0,200000,0.14,2014-06-30 00:00:00,2014-06-20 00:00:00,-10,0,0.081,LOW
82695,SCMS from RDC,Nigeria,Air Charter,1047.0,,1177855.85,145235,0.14,2014-06-30 00:00:00,2014-06-20 00:00:00,-10,0,0.112,LOW
82696,SCMS from RDC,Nigeria,Air Charter,12823.0,28812.57,786670.0,97000,0.14,2014-07-31 00:00:00,2014-06-20 00:00:00,-41,0,0.074,LOW
82697,SCMS from RDC,Zambia,Truck,8487.0,8054.68,686642.88,63696,0.36,2014-07-31 00:00:00,2014-07-25 00:00:00,-6,0,0.2,LOW
82698,SCMS from RDC,Nigeria,Air Charter,1447.0,28812.57,23200.0,5000,0.15,2014-10-31 00:00:00,2014-06-20 00:00:00,-133,0,0.126,LOW
82699,SCMS from RDC,Tanzania,Truck,2003.0,10010.15,126291.48,22002,0.19,2014-09-18 00:00:00,2014-09-25 00:00:00,7,1,0.258,LOW
82700,SCMS from RDC,Zambia,Truck,14867.0,13627.76,1210960.52,112334,0.36,2014-07-31 00:00:00,2014-07-25 00:00:00,-6,0,0.313,MEDIUM
82701,SCMS from RDC,Zambia,Truck,3324.0,4266.62,240275.04,36852,0.11,2014-09-04 00:00:00,2014-09-03 00:00:00,-1,0,0.242,LOW
82702,SCMS from RDC,Zimbabwe,Truck,64918.0,43218.07,218000.0,100000,0.04,2014-09-30 00:00:00,2014-06-29 00:00:00,-93,0,0.294,LOW
82703,SCMS from RDC,Zimbabwe,Truck,1047.0,,356278.5,76950,0.15,2014-09-30 00:00:00,2014-06-29 00:00:00,-93,0,0.221,LOW
82704,SCMS from RDC,Zimbabwe,Truck,1047.0,,202400.45,43715,0.15,2014-09-30 00:00:00,2014-06-29 00:00:00,-93,0,0.275,LOW
82705,SCMS from RDC,Mozambique,Truck,81836.0,47171.27,1703100.0,210000,0.14,2014-08-29 00:00:00,2014-08-25 00:00:00,-4,0,0.163,LOW
82706,SCMS from RDC,South Sudan,Air,410.0,4708.0,2581.92,396,0.11,2014-09-01 00:00:00,2014-09-01 00:00:00,0,0,0.168,LOW
82707,SCMS from RDC,"Congo, DRC",Air,1630.0,18387.8,8029.45,715,0.19,2014-08-13 00:00:00,2014-09-24 00:00:00,42,1,0.238,LOW
82708,SCMS from RDC,"Congo, DRC",Air,1047.0,,1705.2,980,0.03,2014-08-13 00:00:00,2014-09-24 00:00:00,42,1,0.204,LOW
82709,SCMS from RDC,"Congo, DRC",Air,1047.0,,34039.17,1727,0.16,2014-08-13 00:00:00,2014-09-24 00:00:00,42,1,0.197,LOW
82710,SCMS from RDC,Guyana,Air,516.0,7663.16,595.19,53,0.19,2014-09-30 00:00:00,2014-07-30 00:00:00,-62,0,0.177,LOW
82711,SCMS from RDC,Guyana,Air,1047.0,,128.7,90,0.01,2014-09-30 00:00:00,2014-07-30 00:00:00,-62,0,0.202,LOW
82712,SCMS from RDC,Guyana,Air,1047.0,,4303.04,791,0.09,2014-09-30 00:00:00,2014-07-30 00:00:00,-62,0,0.168,LOW
82713,SCMS from RDC,Mozambique,Truck,9511.0,10217.02,40799.1,12710,0.11,2014-08-29 00:00:00,2014-11-05 00:00:00,68,1,0.289,LOW
82714,SCMS from RDC,Côte d'Ivoire,Truck,248.0,1933.72,37261.12,2756,0.45,2014-10-31 00:00:00,2014-08-18 00:00:00,-74,0,0.195,LOW
82721,SCMS from RDC,Mozambique,Truck,150.0,118.16,7976.8,3068,0.04,2014-12-31 00:00:00,2014-10-27 00:00:00,-65,0,0.141,LOW
82723,SCMS from RDC,Mozambique,Truck,6342.0,3290.58,4425.4,2030,0.04,2014-08-31 00:00:00,2014-10-30 00:00:00,60,1,0.29,LOW
82724,SCMS from RDC,Ethiopia,Air,115.0,630.0,12560.39,3071,0.07,2014-07-29 00:00:00,2014-07-10 00:00:00,-19,0,0.163,LOW
82725,SCMS from RDC,South Sudan,Air,565.0,11705.87,0.0,6459,0.0,2015-01-30 00:00:00,2014-12-16 00:00:00,-45,0,0.131,LOW
82726,SCMS from RDC,Mozambique,Truck,28111.0,18448.52,324967.7,40070,0.14,2014-09-30 00:00:00,2014-10-27 00:00:00,27,1,0.413,MEDIUM
82727,SCMS from RDC,Nigeria,Air Charter,1505.0,10060.0,56265.0,10230,0.06,2014-09-30 00:00:00,2014-09-03 00:00:00,-27,0,0.149,LOW
82729,SCMS from RDC,Namibia,Truck,9632.0,15571.48,324400.0,40000,0.14,2014-09-30 00:00:00,2014-09-15 00:00:00,-15,0,0.345,MEDIUM
82730,SCMS from RDC,South Sudan,Air,23.0,1651.0,262.68,132,0.03,2014-09-30 00:00:00,2014-10-15 00:00:00,15,1,0.134,LOW
82731,SCMS from RDC,Tanzania,Truck,2152.0,837.59,38657.0,17980,0.04,2014-10-30 00:00:00,2014-10-17 00:00:00,-13,0,0.242,LOW
82732,SCMS from RDC,Mozambique,Truck,28021.0,19662.09,881788.04,106754,0.14,2014-10-31 00:00:00,2014-10-30 00:00:00,-1,0,0.238,LOW
82733,SCMS from RDC,Mozambique,Truck,10191.0,8520.87,41168.64,27264,0.01,2014-12-31 00:00:00,2014-10-28 00:00:00,-64,0,0.221,LOW
82735,SCMS from RDC,Zambia,Truck,3237.0,4208.35,187892.0,46973,0.07,2014-10-31 00:00:00,2014-10-02 00:00:00,-29,0,0.266,LOW
82736,SCMS from RDC,Burundi,Air,331.0,4218.74,9424.8,1428,0.11,2014-10-31 00:00:00,2014-10-15 00:00:00,-16,0,0.192,LOW
82739,SCMS from RDC,Côte d'Ivoire,Truck,599.0,2440.19,21376.1,5905,0.12,2014-10-31 00:00:00,2014-10-17 00:00:00,-14,0,0.174,LOW
82740,SCMS from RDC,Zimbabwe,Truck,3919.0,4083.5,38167.2,10602,0.06,2014-11-14 00:00:00,2014-10-30 00:00:00,-15,0,0.225,LOW
82742,SCMS from RDC,Zimbabwe,Truck,2372.0,2599.36,200845.65,50847,0.07,2014-10-30 00:00:00,2014-11-03 00:00:00,4,1,0.296,LOW
82743,SCMS from RDC,"Congo, DRC",Air,1165.0,13290.31,1713.85,1135,0.01,2015-04-14 00:00:00,2015-04-14 00:00:00,0,0,0.226,LOW
82744,SCMS from RDC,"Congo, DRC",Air,1047.0,,3474.0,965,0.06,2015-04-14 00:00:00,2015-04-14 00:00:00,0,0,0.164,LOW
82745,SCMS from RDC,Zimbabwe,Truck,21570.0,24309.72,1026711.75,100167,0.34,2015-01-31 00:00:00,2014-10-30 00:00:00,-93,0,0.285,LOW
82746,SCMS from RDC,Zimbabwe,Truck,1047.0,,768883.25,75013,0.34,2015-01-31 00:00:00,2014-10-30 00:00:00,-93,0,0.156,LOW
82748,SCMS from RDC,"Congo, DRC",Air,2187.0,24532.28,22726.96,1156,0.16,2015-01-30 00:00:00,2015-02-18 00:00:00,19,1,0.228,LOW
82749,SCMS from RDC,Nigeria,Air Charter,27094.0,70210.0,1550875.3,191230,0.14,2014-10-31 00:00:00,2014-10-30 00:00:00,-1,0,0.097,LOW
82750,SCMS from RDC,Nigeria,Air Charter,1960.0,7009.0,261112.44,19356,0.45,2014-10-31 00:00:00,2014-10-30 00:00:00,-1,0,0.063,LOW
82751,SCMS from RDC,Nigeria,Air Charter,6702.0,20526.0,529200.0,28000,0.16,2015-03-31 00:00:00,2014-10-30 00:00:00,-152,0,0.122,LOW
82752,SCMS from RDC,Nigeria,Air Charter,20329.0,49570.0,367439.77,45307,0.14,2014-11-30 00:00:00,2014-10-30 00:00:00,-31,0,0.225,LOW
82753,SCMS from RDC,Uganda,Truck,7043.0,6852.08,196918.53,42531,0.15,2014-11-28 00:00:00,2014-12-03 00:00:00,5,1,0.351,MEDIUM
82754,SCMS from RDC,Rwanda,Truck,1755.0,4328.9,113629.21,14011,0.14,2015-01-30 00:00:00,2015-01-14 00:00:00,-16,0,0.271,LOW
82755,SCMS from RDC,Rwanda,Truck,17317.0,26620.36,340886.88,73467,0.15,2015-02-16 00:00:00,2015-01-14 00:00:00,-33,0,0.242,LOW
82756,SCMS from RDC,Côte d'Ivoire,Truck,10413.0,39599.1,7960.0,4000,0.01,2015-01-30 00:00:00,2015-02-11 00:00:00,12,1,0.378,MEDIUM
82757,SCMS from RDC,Mozambique,Truck,12408.0,15645.33,19349.2,7442,0.04,2015-03-02 00:00:00,2015-03-02 00:00:00,0,0,0.281,LOW
82758,SCMS from RDC,Rwanda,Truck,367.0,3783.24,9448.8,1016,0.1,2015-01-14 00:00:00,2014-12-24 00:00:00,-21,0,0.119,LOW
82760,SCMS from RDC,Mozambique,Truck,12307.0,8191.96,935470.0,139000,0.11,2015-03-23 00:00:00,2015-03-23 00:00:00,0,0,0.243,LOW
82761,SCMS from RDC,Rwanda,Air,15.0,925.6,691.74,189,0.12,2015-01-31 00:00:00,2014-12-24 00:00:00,-38,0,0.137,LOW
82762,SCMS from RDC,Guyana,Air,6.0,865.15,687.58,62,0.18,2015-01-30 00:00:00,2015-01-06 00:00:00,-24,0,0.115,LOW
82763,SCMS from RDC,Guyana,Air,251.0,3247.35,22377.6,1184,0.16,2015-03-31 00:00:00,2015-01-06 00:00:00,-84,0,0.148,LOW
82765,SCMS from RDC,Côte d'Ivoire,Truck,24636.0,46181.17,31200.0,10000,0.1,2015-02-16 00:00:00,2015-01-19 00:00:00,-28,0,0.352,MEDIUM
82766,SCMS from RDC,Côte d'Ivoire,Truck,1047.0,,62412.48,20004,0.1,2015-02-16 00:00:00,2015-01-19 00:00:00,-28,0,0.243,LOW
82772,SCMS from RDC,Rwanda,Truck,173.0,2124.48,8072.4,868,0.1,2015-01-30 00:00:00,2015-02-09 00:00:00,10,1,0.141,LOW
82773,SCMS from RDC,Uganda,Truck,2389.0,10011.25,88368.18,19086,0.15,2015-02-27 00:00:00,2015-02-25 00:00:00,-2,0,0.282,LOW
82774,SCMS from RDC,Mozambique,Truck,1519.0,1932.67,116065.58,17246,0.11,2015-02-27 00:00:00,2015-03-30 00:00:00,31,1,0.269,LOW
82779,SCMS from RDC,Zimbabwe,Truck,15222.0,18513.23,208094.4,57804,0.06,2015-03-07 00:00:00,2015-03-17 00:00:00,10,1,0.374,MEDIUM
82781,SCMS from RDC,Burundi,Air,1744.0,10363.49,4213.44,912,0.15,2015-02-27 00:00:00,2015-02-28 00:00:00,1,1,0.204,LOW
82782,SCMS from RDC,Rwanda,Truck,4326.0,9426.33,100374.12,21868,0.15,2015-03-31 00:00:00,2015-03-24 00:00:00,-7,0,0.288,LOW
82783,SCMS from RDC,Rwanda,Truck,12079.0,16971.93,49420.8,5148,0.32,2015-03-31 00:00:00,2015-03-24 00:00:00,-7,0,0.286,LOW
82784,SCMS from RDC,Rwanda,Truck,1047.0,,782947.2,81557,0.32,2015-03-31 00:00:00,2015-03-24 00:00:00,-7,0,0.152,LOW
82785,SCMS from RDC,Nigeria,Air Charter,72975.0,129843.24,2705898.6,350505,0.13,2015-02-28 00:00:00,2015-03-10 00:00:00,10,1,0.509,MEDIUM
82786,SCMS from RDC,Nigeria,Air Charter,1047.0,,455588.08,59014,0.13,2015-02-28 00:00:00,2015-03-10 00:00:00,10,1,0.125,LOW
82787,SCMS from RDC,Côte d'Ivoire,Truck,904.0,5012.88,59400.0,16500,0.06,2015-03-27 00:00:00,2015-03-26 00:00:00,-1,0,0.238,LOW
82788,SCMS from RDC,Togo,Air,1591.0,8834.07,123207.04,6364,0.16,2015-03-31 00:00:00,2015-03-23 00:00:00,-8,0,0.148,LOW
82790,SCMS from RDC,Côte d'Ivoire,Truck,121.0,1076.5,14912.1,1134,0.44,2015-05-29 00:00:00,2015-04-29 00:00:00,-30,0,0.059,LOW
82791,SCMS from RDC,Rwanda,Truck,4749.0,,668901.05,50867,0.44,2015-04-30 00:00:00,2015-05-19 00:00:00,19,1,0.172,LOW
82792,SCMS from RDC,Uganda,Truck,11732.0,,11520.0,6000,0.03,2015-04-30 00:00:00,2015-04-22 00:00:00,-8,0,0.363,MEDIUM
82794,SCMS from RDC,Zimbabwe,Truck,6368.0,225.79,26204.3,6634,0.07,2015-04-30 00:00:00,2015-04-10 00:00:00,-20,0,0.26,LOW
82795,SCMS from RDC,Nigeria,Air Charter,1554.0,3583.0,113779.51,21347,0.09,2015-04-30 00:00:00,2015-04-15 00:00:00,-15,0,0.144,LOW
82799,SCMS from RDC,Zambia,Truck,2803.0,4040.64,131566.6,33308,0.07,2015-05-29 00:00:00,2015-05-15 00:00:00,-14,0,0.257,LOW
82800,SCMS from RDC,Zambia,Truck,6221.0,9341.81,118320.0,68000,0.03,2015-06-15 00:00:00,2015-05-15 00:00:00,-31,0,0.184,LOW
82801,SCMS from RDC,Côte d'Ivoire,Truck,16614.0,24788.37,1119400.0,145000,0.13,2015-05-29 00:00:00,2015-06-08 00:00:00,10,1,0.335,MEDIUM
82802,SCMS from RDC,Zambia,Truck,477.0,535.52,8558.68,3926,0.04,2015-05-29 00:00:00,2015-05-15 00:00:00,-14,0,0.182,LOW
82803,SCMS from RDC,Nigeria,Air Charter,4285.0,34216.25,198618.48,43272,0.15,2015-05-29 00:00:00,2015-05-13 00:00:00,-16,0,0.132,LOW
82804,SCMS from RDC,Côte d'Ivoire,Truck,17769.0,36897.57,694800.0,90000,0.13,2015-05-29 00:00:00,2015-05-29 00:00:00,0,0,0.192,LOW
82805,SCMS from RDC,"Congo, DRC",Air,1047.0,,76284.0,11700,0.11,2015-08-17 00:00:00,2015-08-07 00:00:00,-10,0,0.193,LOW
82806,SCMS from RDC,"Congo, DRC",Air,731.0,9041.74,52465.6,2710,0.16,2015-07-08 00:00:00,2015-07-30 00:00:00,22,1,0.173,LOW
82808,SCMS from RDC,Guyana,Air,473.0,5769.34,33802.56,1746,0.16,2015-06-30 00:00:00,2015-06-26 00:00:00,-4,0,0.145,LOW
82809,SCMS from RDC,Uganda,Truck,1047.0,,20853.88,9566,0.04,2015-07-31 00:00:00,2015-07-23 00:00:00,-8,0,0.222,LOW
82810,SCMS from RDC,Uganda,Truck,1047.0,,504174.72,27048,0.16,2015-07-31 00:00:00,2015-07-23 00:00:00,-8,0,0.268,LOW
82811,SCMS from RDC,Uganda,Truck,1047.0,,575892.04,88327,0.11,2015-07-31 00:00:00,2015-07-23 00:00:00,-8,0,0.233,LOW
82812,SCMS from RDC,Côte d'Ivoire,Truck,7041.0,28406.4,196600.0,10000,0.16,2015-07-31 00:00:00,2015-08-06 00:00:00,6,1,0.289,LOW
82813,SCMS from RDC,Zambia,Truck,37686.0,,1485163.35,148665,0.33,2015-08-15 00:00:00,2015-08-25 00:00:00,10,1,0.344,MEDIUM
82815,SCMS from RDC,Uganda,Truck,1047.0,,82907.64,6324,0.44,2015-08-14 00:00:00,2015-08-08 00:00:00,-6,0,0.135,LOW
82819,SCMS from RDC,Nigeria,Air,1047.0,,30492.93,5721,0.09,2015-12-31 00:00:00,2015-08-28 00:00:00,-125,0,0.179,LOW
82820,SCMS from RDC,Rwanda,Air,1047.0,,9201.6,2592,0.06,2015-09-08 00:00:00,2015-08-26 00:00:00,-13,0,0.192,LOW
82837,SCMS from RDC,Nigeria,Air Charter,112.0,7445.8,122.0,50,0.04,2009-07-30 00:00:00,2009-08-04 00:00:00,5,1,0.301,MEDIUM
82838,SCMS from RDC,Nigeria,Air Charter,1047.0,,69.12,36,0.01,2009-07-30 00:00:00,2009-08-04 00:00:00,5,1,0.288,LOW
82839,SCMS from RDC,Nigeria,Air,35.0,1567.51,350.0,50,0.12,2009-09-17 00:00:00,2009-09-14 00:00:00,-3,0,0.138,LOW
82840,SCMS from RDC,Côte d'Ivoire,Air,749.0,2336.27,4200.0,2000,0.01,2009-10-22 00:00:00,2009-10-16 00:00:00,-6,0,0.233,LOW
82841,SCMS from RDC,Côte d'Ivoire,Air,1047.0,,9018.24,616,0.06,2009-10-23 00:00:00,2009-10-23 00:00:00,0,0,0.163,LOW
82842,SCMS from RDC,Haiti,Air,54.0,1576.32,1405.44,96,0.06,2009-11-18 00:00:00,2009-10-18 00:00:00,-31,0,0.098,LOW
82843,SCMS from RDC,Côte d'Ivoire,Air,604.0,7100.04,3691.8,1758,0.01,2009-11-27 00:00:00,2009-11-13 00:00:00,-14,0,0.187,LOW
82844,SCMS from RDC,Côte d'Ivoire,Air,442.0,5028.04,17545.0,6050,0.05,2009-11-26 00:00:00,2009-11-05 00:00:00,-21,0,0.144,LOW
82845,SCMS from RDC,Uganda,Air,6843.0,15170.33,174852.48,15584,0.19,2009-12-03 00:00:00,2009-11-30 00:00:00,-3,0,0.146,LOW
82846,SCMS from RDC,Uganda,Air,680.0,3335.33,27166.0,4700,0.19,2009-12-07 00:00:00,2009-11-30 00:00:00,-7,0,0.147,LOW
82847,SCMS from RDC,Côte d'Ivoire,Air,138.0,1211.48,4167.3,1437,0.05,2009-11-26 00:00:00,2009-12-02 00:00:00,6,1,0.194,LOW
82848,SCMS from RDC,Nigeria,Air Charter,3409.0,11637.64,374498.76,42751,0.15,2009-12-18 00:00:00,2009-12-18 00:00:00,0,0,0.136,LOW
82849,SCMS from RDC,Haiti,Air,306.0,4030.02,4819.5,225,0.36,2009-12-09 00:00:00,2009-12-01 00:00:00,-8,0,0.094,LOW
82850,SCMS from RDC,Zambia,Truck,1.0,792.62,51.24,21,0.04,2010-01-15 00:00:00,2009-11-26 00:00:00,-50,0,0.144,LOW
82851,SCMS from RDC,Côte d'Ivoire,Air,550.0,2794.67,73643.4,9780,0.13,2009-12-30 00:00:00,2010-01-05 00:00:00,6,1,0.19,LOW
82854,SCMS from RDC,Côte d'Ivoire,Air,146.0,5254.09,5856.0,400,0.06,2010-02-08 00:00:00,2010-01-23 00:00:00,-16,0,0.134,LOW
82855,SCMS from RDC,Côte d'Ivoire,Air,2715.0,7403.18,262800.0,30000,0.15,2010-02-09 00:00:00,2010-02-02 00:00:00,-7,0,0.161,LOW
82856,SCMS from RDC,Sudan,Air,1047.0,,40000.0,1250,1.6,2009-11-30 00:00:00,2009-11-22 00:00:00,-8,0,0.018,LOW
82857,SCMS from RDC,Côte d'Ivoire,Air,379.0,1945.66,356.5,23,0.26,2010-02-11 00:00:00,2010-02-02 00:00:00,-9,0,0.154,LOW
82858,SCMS from RDC,Côte d'Ivoire,Air,164.0,2976.56,4589.13,1681,0.05,2010-04-06 00:00:00,2010-02-24 00:00:00,-41,0,0.148,LOW
82859,SCMS from RDC,Zimbabwe,Truck,679.0,3302.14,44276.4,5880,0.13,2010-03-31 00:00:00,2010-03-12 00:00:00,-19,0,0.178,LOW
82860,SCMS from RDC,Zimbabwe,Truck,1047.0,,4905.6,560,0.15,2010-03-31 00:00:00,2010-03-12 00:00:00,-19,0,0.177,LOW
82861,SCMS from RDC,Haiti,Air,746.0,6036.96,3046.4,224,0.06,2010-03-10 00:00:00,2010-03-03 00:00:00,-7,0,0.18,LOW
82862,SCMS from RDC,Côte d'Ivoire,Air,914.0,4519.97,23017.5,1485,0.26,2010-03-16 00:00:00,2010-03-10 00:00:00,-6,0,0.153,LOW
82863,SCMS from RDC,Côte d'Ivoire,Air,5350.0,4519.97,19544.4,8010,0.04,2010-03-09 00:00:00,2010-03-10 00:00:00,1,1,0.183,LOW
82864,SCMS from RDC,Ethiopia,Air,1804.0,6321.99,175200.0,20000,0.15,2010-03-03 00:00:00,2010-03-05 00:00:00,2,1,0.148,LOW
82865,SCMS from RDC,Uganda,Air,6.0,484.56,408.0,120,0.06,2010-04-01 00:00:00,2010-03-15 00:00:00,-17,0,0.092,LOW
82866,SCMS from RDC,Nigeria,Air Charter,11982.0,,714624.39,139303,0.17,2010-04-19 00:00:00,2010-03-31 00:00:00,-19,0,0.077,LOW
82867,SCMS from RDC,Nigeria,Air Charter,9.0,,757.64,124,0.1,2010-04-19 00:00:00,2010-03-31 00:00:00,-19,0,0.143,LOW
82868,SCMS from RDC,Nigeria,Air Charter,62.0,,6219.6,710,0.15,2010-04-19 00:00:00,2010-03-31 00:00:00,-19,0,0.067,LOW
82869,SCMS from RDC,Uganda,Air,95.0,3549.77,5130.0,1000,0.17,2010-03-31 00:00:00,2010-03-19 00:00:00,-12,0,0.13,LOW
82870,SCMS from RDC,Nigeria,Air Charter,24.0,,1584.4,466,0.06,2010-03-31 00:00:00,2010-03-31 00:00:00,0,0,0.069,LOW
82871,SCMS from RDC,Nigeria,Air Charter,3.0,,375.0,50,0.12,2010-04-19 00:00:00,2010-03-30 00:00:00,-20,0,0.099,LOW
82872,SCMS from RDC,Nigeria,Air Charter,120.0,,11250.0,1500,0.12,2010-04-19 00:00:00,2010-03-31 00:00:00,-19,0,0.117,LOW
82873,SCMS from RDC,Côte d'Ivoire,Air,1807.0,21347.2,175200.0,20000,0.15,2010-04-12 00:00:00,2010-04-08 00:00:00,-4,0,0.148,LOW
82874,SCMS from RDC,Uganda,Truck,5285.0,11065.0,506201.52,45116,0.19,2010-04-01 00:00:00,2010-03-25 00:00:00,-7,0,0.281,LOW
82875,SCMS from RDC,Côte d'Ivoire,Air,675.0,1702.91,12603.36,2604,0.05,2010-04-06 00:00:00,2010-04-01 00:00:00,-5,0,0.17,LOW
82876,SCMS from RDC,Uganda,Air,10.0,1865.86,255.0,75,0.06,2010-05-26 00:00:00,2010-04-08 00:00:00,-48,0,0.104,LOW
82877,SCMS from RDC,Uganda,Air,861.0,7383.9,13650.0,5000,0.05,2010-05-26 00:00:00,2010-04-12 00:00:00,-44,0,0.172,LOW
82878,SCMS from RDC,Uganda,Air,563.0,1524.56,10260.0,2000,0.17,2010-05-26 00:00:00,2010-04-12 00:00:00,-44,0,0.163,LOW
82879,SCMS from RDC,Uganda,Air,1047.0,,11466.0,4200,0.05,2010-05-26 00:00:00,2010-04-12 00:00:00,-44,0,0.183,LOW
82880,SCMS from RDC,Nigeria,Air Charter,142.0,9736.1,23485.0,854,0.31,2010-03-31 00:00:00,2010-05-18 00:00:00,48,1,0.294,LOW
82881,SCMS from RDC,Nigeria,Air Charter,1288.0,9736.1,69350.0,14600,0.16,2010-05-31 00:00:00,2010-05-18 00:00:00,-13,0,0.128,LOW
82882,SCMS from RDC,Uganda,Air,263.0,2458.26,35040.0,4000,0.15,2010-06-02 00:00:00,2010-05-03 00:00:00,-30,0,0.122,LOW
82883,SCMS from RDC,Nigeria,Air Charter,107.0,9736.1,10748.52,1227,0.15,2010-05-31 00:00:00,2010-05-18 00:00:00,-13,0,0.106,LOW
82884,SCMS from RDC,Côte d'Ivoire,Air,798.0,2941.11,81900.0,3120,0.88,2010-05-31 00:00:00,2010-05-20 00:00:00,-11,0,0.044,LOW
82885,SCMS from RDC,Nigeria,Air Charter,4660.0,9736.1,473880.96,54096,0.15,2010-05-31 00:00:00,2010-05-18 00:00:00,-13,0,0.132,LOW
82886,SCMS from RDC,Côte d'Ivoire,Air,538.0,2195.9,2593.11,1417,0.01,2010-05-31 00:00:00,2010-05-25 00:00:00,-6,0,0.209,LOW
82887,SCMS from RDC,Guyana,Air,499.0,5783.6,17119.0,3604,0.16,2010-06-07 00:00:00,2010-05-27 00:00:00,-11,0,0.142,LOW
82888,SCMS from RDC,Ethiopia,Air,400.0,961.46,68560.0,4000,0.29,2010-06-15 00:00:00,2010-06-01 00:00:00,-14,0,0.134,LOW
82889,SCMS from RDC,Haiti,Air,390.0,6438.38,6528.0,480,0.06,2010-06-30 00:00:00,2010-06-09 00:00:00,-21,0,0.146,LOW
82890,SCMS from RDC,Haiti,Air,3609.0,32479.84,206682.0,43512,0.16,2010-06-30 00:00:00,2010-06-30 00:00:00,0,0,0.162,LOW
82891,SCMS from RDC,Uganda,Air,690.0,5410.32,56000.0,5000,0.19,2010-06-30 00:00:00,2010-06-22 00:00:00,-8,0,0.149,LOW
82892,SCMS from RDC,Ethiopia,Air,77.0,961.46,168.36,69,0.04,2010-06-21 00:00:00,2010-06-01 00:00:00,-20,0,0.192,LOW
82893,SCMS from RDC,Côte d'Ivoire,Air,9402.0,33266.37,897712.2,80010,0.19,2010-06-28 00:00:00,2010-06-16 00:00:00,-12,0,0.09,LOW
82894,SCMS from RDC,Haiti,Air,1047.0,,8984.96,4448,0.01,2010-07-12 00:00:00,2010-06-30 00:00:00,-12,0,0.196,LOW
82895,SCMS from RDC,Côte d'Ivoire,Air,1632.0,5121.68,8246.0,4340,0.01,2010-07-12 00:00:00,2010-07-05 00:00:00,-7,0,0.19,LOW
82896,SCMS from RDC,Côte d'Ivoire,Air,733.0,5121.68,32760.0,12000,0.05,2010-07-09 00:00:00,2010-07-05 00:00:00,-4,0,0.175,LOW
82897,SCMS from RDC,Nigeria,Air,514.0,,27600.0,6000,0.15,2010-07-15 00:00:00,2010-06-28 00:00:00,-17,0,0.127,LOW
82898,SCMS from RDC,Nigeria,Air,142.0,,7320.0,3000,0.04,2010-07-15 00:00:00,2010-06-28 00:00:00,-17,0,0.158,LOW
82899,SCMS from RDC,Nigeria,Air,165.0,,22500.0,3000,0.12,2010-07-15 00:00:00,2010-06-28 00:00:00,-17,0,0.134,LOW
82900,SCMS from RDC,Nigeria,Air,6.0,,750.0,100,0.12,2010-07-15 00:00:00,2010-06-28 00:00:00,-17,0,0.148,LOW
82901,SCMS from RDC,Nigeria,Air,2.0,,225.0,30,0.12,2010-07-15 00:00:00,2010-06-28 00:00:00,-17,0,0.117,LOW
82902,SCMS from RDC,Nigeria,Air,653.0,,52650.0,9000,0.1,2010-07-15 00:00:00,2010-06-28 00:00:00,-17,0,0.185,LOW
82903,SCMS from RDC,Nigeria,Air,419.0,,17550.0,3000,0.1,2010-07-15 00:00:00,2010-06-28 00:00:00,-17,0,0.172,LOW
82904,SCMS from RDC,Nigeria,Air,90.0,,11750.0,1000,0.39,2010-07-15 00:00:00,2010-06-28 00:00:00,-17,0,0.07,LOW
82905,SCMS from RDC,Nigeria,Air,7.0,,700.8,80,0.15,2010-07-15 00:00:00,2010-06-28 00:00:00,-17,0,0.108,LOW
82906,SCMS from RDC,Zimbabwe,Air,7268.0,13243.91,343800.0,60000,0.1,2010-07-30 00:00:00,2010-07-22 00:00:00,-8,0,0.131,LOW
82907,SCMS from RDC,Ethiopia,Air,341.0,114.22,3214.53,561,0.1,2010-09-21 00:00:00,2010-07-14 00:00:00,-69,0,0.181,LOW
82908,SCMS from RDC,Haiti,Air,7225.0,69748.5,174938.4,39312,0.15,2010-08-10 00:00:00,2010-08-23 00:00:00,13,1,0.191,LOW
82909,SCMS from RDC,Haiti,Air,1047.0,,504.0,336,0.02,2010-08-10 00:00:00,2010-08-23 00:00:00,13,1,0.198,LOW
82910,SCMS from RDC,Côte d'Ivoire,Air,6991.0,12648.36,52500.0,2000,0.88,2010-08-23 00:00:00,2010-08-23 00:00:00,0,0,0.108,LOW
82911,SCMS from RDC,Dominican Republic,Air,1726.0,17450.76,57780.0,6000,0.32,2010-08-30 00:00:00,2010-08-28 00:00:00,-2,0,0.144,LOW
82912,SCMS from RDC,Uganda,Air,2098.0,10620.0,183413.34,16347,0.19,2010-08-30 00:00:00,2010-08-23 00:00:00,-7,0,0.143,LOW
